id	id2	unusual_flag	worst_flag	decade	year	month	make	nature	accident_country	phase_old	phase	phase_code	crew_text	passengers_occupants	crew_occupants	total_occupants	passengers_fatalities	crew_fatalities	total_fatalities	total_survivors	ground_casualties	passengers_occupants_old	airplane_damage	make	nature	accident_country	phase_old	phase	phase_code	crew_text	airplane_damage	Selected	date	cnmsn	first_flight	type	model	status	departure_airport	departure	departure_airport_formatted	departure_lat	departure_lng	destination_airport	destination_country	destination_airport_formatted	destination_lat	destination_lng	location_full	passengers_text	total_text	date_text	registration	operator	narrative
10519.0	10519.0	0.0	63.0	1980.0	1982.0	6.0								138.0	7.0	145.0	138.0	7.0	145.0	0.0	8.0	138.0		Boeing	Domestic Scheduled Passenger	United States of America	Initial climb (ICL)	Initial climb	ICL	Fatalities: 7 / Occupants: 7	Destroyed	No	7/9/1982	19457/518	1968-01-24 (14 years 6 months)	Boeing 727-235	727-235	Final	New Orleans International Airport, LA (MSY/KMSY), United States of America	United States of America	Louis Armstrong New Orleans International Airport (MSY), 900 Airline Dr, Kenner, LA 70062, USA	29.9922012	-90.25901119999999	Las Vegas-McCarran International Airport, NV (LAS/KLAS), United States of America	United States of America	McCarran International Airport (LAS), 5757 Wayne Newton Blvd, Las Vegas, NV 89119, USA	36.0839998	-115.1537389	New Orleans, LA (United States of America)	Fatalities: 138 / Occupants: 138	Fatalities: 145 / Occupants: 145	Friday 9 July 1982	N4737	Pan American World Airways	"Pan Am Flight 759 was a scheduled flight from Miami (MIA) to Las Vegas (LAS), with an en route stop at New Or1eans (MSY). At 15:58:48 Boeing 727 ""Clipper Defiance"" taxied from its gate at the New Orleans International Airport. Before leaving the gate, the flightcrew had received ATIS message Foxtrot which read in part ""....time one eight five five Zulu, weather, two thousand five hundred scattered, two five thousand thin broken, visibility six miles in haze, temperature niner zero, wind two four zero at two, winds are calm altimeter three zero zero one...""The flightcrew requested runway 10 for the takeoff and ground control cleared the flight to taxi to runway 10. At 15:59:03, the first officer requested a wind check. Winds were 040 degrees at 8 knots. At 16:02:34, while Flight 759 was taxiing to runway 10, the crew heard a transmission from ground control, advising another airplane of low level wind shear alerts in the northeast quadrants of the airport.At 16:03:33, the first officer requested another wind check. Ground control replied, ""Wind now zero seven zero degrees at one seven... peak gusts two three, and we have low level wind shear alerts all quadrants, appears to be a frontal passing overhead right now, we're right in the middle of everything."" The captain then advised the first officer to ""...let your airspeed build up on takeoff..."" and said that they would turn off the air conditioning packs for the takeoff, which would enable them to increase the EPR's on engines Nos. 1 and 3 to 1.92.The flightcrew completed the takeoff and departure briefings and turned onto the active runway for takeoff. At l6:06:22, Flight 759 informed the tower that it was ready for takeoff. The local rontroller cleared the flight for takeoff, and the first officer acknowledged the clearance. About 16:07:57, the Boeing 727 began its takeoff. According to witnesses, the airplane lifted off about 7,000 feet down runway 10, climbed in a wings-level attitude, reached an altitude of about 100 feet to 150 feet above the ground (AGL), and then began to descend towards trees. The airplane crashed into a residential area and was destroyed during the impact, explosion, and subsequent ground fire. Eight persons on the ground were killed."
10597.0	10596.0	32.0	0.0	1980.0	1982.0	6.0	Ilyushin	Domestic Scheduled Passenger	China	Landing (LDG)	Landing	LDG	Fatalities: 0 / Occupants: 11	58.0	11.0	69.0	25.0	0.0	25.0	44.0	0.0	58.0	Damaged beyond repair									No	12/24/1982	189001401	1959	Ilyushin 18B	18B	0	Changsha-Huanghua Airport (CSX/ZGHA), China	China	Changsha Huanghua International Airport (CSX), Changsha Xian, Changsha Shi, Hunan Sheng, China	28.1966667	113.2208333	Guangzhou-Baiyun Airport (CAN/ZGGG), China	China	Guangzhou Baiyun International Airport (CAN), Baiyun, Guangzhou Shi, Guangdong Sheng, China	23.3959079	113.3079699	Guangzhou-Baiyun Airport (CAN) (China)	Fatalities: 25 / Occupants: 58	Fatalities: 25 / Occupants: 69	Friday 24 December 1982	B-202	CAAC	The Il-18 passenger plane was on approach to Guangzhou, China when the passenger cabin began to fill with smoke. After landing the smoke thickened and a fire was visibile. The airplane was evacuated on the runway.The airplane operated on a flight from Lanzhou to Guangzhou with intermediate stops at Xi'an and Changsha.
10717.0	10719.0	33.0	0.0	1980.0	1983.0	6.0	Boeing	Domestic Scheduled Passenger	Canada	En route (ENR)	En route	ENR	Fatalities: 0 / Occupants: 8	61.0	8.0	69.0	0.0	0.0	0.0	69.0	0.0	61.0	Substantial									No	7/23/1983	22520/47	1983-03-10 (5 months)	Boeing 767-233	767-223ER	Final	Ottawa International Airport, ON (YOW/CYOW), Canada	Canada	Ottawa International Airport (YOW), 1000 Airport Parkway Private, Ottawa, ON K1V 9B4, Canada	45.319212	-75.66916520000001	Edmonton International Airport, AB (YEG/CYEG), Canada	Canada	Edmonton International Airport (YEG), 1, 1000 Airport Road, Edmonton International Airport, AB T9E 0V3, Canada	53.307103	-113.5760576	Gimli Airport, MB (YGM) (Canada)	Fatalities: 0 / Occupants: 61	Fatalities: 0 / Occupants: 69	Saturday 23 July 1983	C-GAUN	Air Canada	Boeing 767 C-GAUN was one of four brand new 767's delivered to Air Canada at the time of the accident. On July 22, 1983 C-GAUN underwent a routine service check in Edmonton (YEG). During this check the three fuel quantity indicators, situated on an overhead panel between the two pilots, were found to be blank. The technician found that he could obtain fuel indication by pulling and deactivating the channel 2 circuit breaker. He marked the circuit breaker 'inoperative' and made an entry in the log book. Because the fuel quantity system was not redundant anymore, the fuel load had to be confirmed by the use of the fuel measuring sticks located under the wings of the aircraft.The following day the 767 was flown to Montreal via Ottawa (YOW). A crew change took place for the return flight, AC143 to Edmonton. Before the new flight crew arrived on board, a technician entered the cockpit. He noted the entry made in the log book and saw the circuit breaker which had been pulled and tagged. He was confused by the entry in the log book which did not appear to coincide with what he had been taught about the processor in recent training. Because of his confusion, he attempted a self-test of the system and reset the number 2 channel circuit breaker. This caused the fuel gauges in the cockpit to go blank. Not being satisfied with the test, he decided that the ??Fuel Quantity Information System Processor?? had to be replaced. However, none were available in Montreal. On returning to the flight deck, the technician was distracted by the arrival of the fueller and forgot to pull the number 2 circuit breaker again. When the captain for the return flight arrived on board, he saw the blank fuel gauges. This did not surprise him. In a brief conversation with the arriving crew, he was told that the fuel gauges were inoperative and that a fuel drip had to be done to ascertain the amount of fuel on the aircraft. Similarly, the log book entry further confirmed his false assumption about the fuel gauges.The captain then consulted the Minimum Equipment List (MEL), which clearly indicates that the aircraft was not legal to go with blank fuel gauges. Nevertheless, because of the mistaken assumption already in his mind, the captain formed the opinion that he could safely take and fly the aircraft, provided the fuel quantity on board the aircraft was confirmed by use of the fuel quantity measuring sticks in the fuel tanks. Because of the problem with the gauges, it was decided to load enough fuel to go right through to Edmonton with a drip check to be made both in Montreal and in Ottawa.Maintenance crew at Montreal calculated the 767's fuel load by hand. They dripped the tanks and the flightcrew calculated the total amount of fuel by using 1.77 pounds/litre as the specific gravity factor. This was the factor written on the refueler's slip and used on all of the other planes in Air Canada's fleet. On the all-metric Boeing 767 however they should have used 0.8 kg/litre of kerosene. The aircraft departed Montreal and landed at Ottawa, a scheduled stop on its way to Edmonton. At Ottawa the plane was re-dripped and the crew were told 11,430 liters of fuel were on board. The flightcrew then thought they had 20,400 kilos of fuel (instead of only 9144 kilos !). This amount was entered in the FMS. En route to Edmonton, at FL410, the EICAS warned low fuel pressure in the left fuel pump. The Captain at once decided to divert the flight to Winnipeg, then 120 miles (192 km) away, and commenced a descent. Within seconds, warning lights appeared indicating loss of pressure in the right main fuel tank. Within minutes, the left engine failed, followed by failure of the right engine. The aircraft was then at 35,000 feet, 65 miles (104 km) from Winnipeg and 45 miles (72 km) from Gimli. Without power to generate electricity all the electronic gauges in the cockpit became blank, leaving only stand-by instruments, consisting of a magnetic compass, an artificial horizon, an airspeed indicator and an altimeter. Vectors were given to Gimli. The captain, who had flying experience on a glider, used gliding techniques to manoeuver the airplane for the approach. The landing gear was lowered, but the nose gear could not be lowered and locked. The 767 touched down on runway 32L within 800 feet of the threshold. The nose contacted the runway and the airplane came to rest short of a part of the runway which was at the time being used as a drag racing strip.
10740.0	10739.0	0.0	10.0	1980.0	1983.0	6.0								246.0	23.0	269.0	246.0	23.0	269.0	0.0	0.0	246.0		Boeing	International Scheduled Passenger	Pacific Ocean	En route (ENR)	En route	ENR	Fatalities: 23 / Occupants: 23	Destroyed	No	9/1/1983	20559/186	1972-03-17 (11 years 6 months)	Boeing 747-230B	747-230B	0	Anchorage International Airport, AK (ANC/PANC), United States of America	United States of America	Ted Stevens Anchorage International Airport (ANC), 5000 W International Airport Rd, Anchorage, AK 99502, USA	61.17588629999999	-149.9900792	Seoul-Gimpo (Kimpo) International Airport (SEL/RKSS), South Korea	South Korea	Gimpo International Airport (GMP), 112 Haneul-gil, Gangseo-gu, Seoul, South Korea	37.5586545	126.7944739	37 km (23.1 mls) W off Sakhalinsk [Okhotsk Sea] (Pacific Ocean)	Fatalities: 246 / Occupants: 246	Fatalities: 269 / Occupants: 269	Thursday 1 September 1983	HL7442	Korean Air Lines - KAL	Korean Airlines flight KE007, a Boeing 747-230B, arrived at Anchorage, AK (ANC) at 03:30 local time after a flight from New York-JFK< NY (JFK). At 05:00 the aircraft took off again from runway 32, bound for Seoul (SEL). The flight was cleared directly to the Bethel VOR beacon and then on to the Romeo 20 route. However, the aircraft started diverging from it's intended course and passed 12 miles North of the Bethel beacon. While approaching the Kamchatka peninsula, six Soviet Air Force MiG-23 fighters were scrambled. Because a US Boeing RC-135 intelligence plane was flying in the area east off Kamchatka, the Soviet defence forces probably thought the B747 radar echo to be the RC-135. KAL 007 left Russian airspace over the Okhostk Sea and the fighters returned to their base. Passing abeam the Nippi waypoint (4 hours after take-off), the aircraft was 185 miles off course and headed for Sakhalin. Two Soviet Sukhoi Su-15 fighters were scrambled from the Dolinsk-Sokol airbase at 17:42 UTC and 17:54 respectively. At 18:16 UTC flight 007 re-entered Soviet airspace. At 18:22 the Soviet command ordered destruction of the target (for the 2nd time). Two air-to-air missiles were launched by one of the fighters and struck the Boeing at 18:26 (August 31, 03:26 local time September 1). Cabin pressure was lost and the aircraft suffered control problems, causing the Boeing to spiral down and crash into the sea.
10767.0	10767.0	0.0	91.0	1980.0	1983.0	6.0								126.0	4.0	130.0	126.0	4.0	130.0	0.0	0.0	126.0		Boeing	Domestic Scheduled Passenger	Angola	Initial climb (ICL)	Initial climb	ICL	Fatalities: 4 / Occupants: 4	Destroyed	No	11/8/1983	22775/869	1982-04-29 (1 year 6 months)	Boeing 737-2M2	737-2M2	0	Lubango Airport (SDD/FNUB), Angola	Angola	Lubango Airport (SDD), Lubango, Angola	-14.92829	13.56812	Luanda-4 de Fevereiro Airport (LAD/FNLU), Angola	Angola	4 de Fevereiro International Airport (LAD), Luanda, Angola	-8.847951	13.234862	1 km (0.6 mls) from Lubango Airport (SDD) (Angola)	Fatalities: 126 / Occupants: 126	Fatalities: 130 / Occupants: 130	Tuesday 8 November 1983	D2-TBN	TAAG Angola Airlines	The aircraft climbed to an altitude of 200 feet after takeoff but started to descend and turned left. The wingtip struck the ground causing the aircraft to crash, bursting into flames, 800m past the runway.
10774.0	10773.0	0.0	35.0	1980.0	1983.0	6.0								173.0	19.0	192.0	162.0	19.0	181.0	11.0	0.0	173.0		Boeing	International Scheduled Passenger	Spain	Approach (APR)	Approach	APR	Fatalities: 19 / Occupants: 19	Destroyed	No	11/27/1983	21381/311	1977-08-24 (6 years 3 months)	Boeing 747-283B	747-282B	Final	Paris-Charles de Gaulle Airport (CDG/LFPG), France	France	Charles de Gaulle Airport (CDG), 95700 Roissy-en-France, France	49.0096906	2.5479245	Madrid-Barajas Airport (MAD/LEMD), Spain	Spain	Madrid-Barajas Adolfo Suárez Airport (MAD), Av de la Hispanidad, s/n, 28042 Madrid, Spain	40.4839361	-3.5679515	12 km (7.5 mls) SE of Madrid-Barajas Airport (MAD) (Spain)	Fatalities: 162 / Occupants: 173	Fatalities: 181 / Occupants: 192	Sunday 27 November 1983	HK-2910	Avianca	"Avianca Flight 011 took off from Paris-Charles de Gaulle (CDG) at 22:25 for a flight to Bogot?? (BOG) via Madrid (MAD). The Boeing 747 climbed to a cruising altitude of FL370. At 23:31 the crew contacted Madrid ACC, receiving clearance to continue to the Madrid VOR via Pamplona, Barahona, and Castej??n. Fifteen minutes later the flight was cleared to descend to FL190. At 23:52 they were cleared down to FL90: ""Avianca 011 est?? pasando Barahona, proceda ya directo a Charlie Papa Lima, y contin??e descenso para el nivel nueve cero, cambio.""After contacting Madrid Approach ar 23:56 they were cleared for a runway 33 approach. After reaching FL090 at 00:00 they were cleared further down. Madrid Tower at 00:03 then cleared the flight to land. Instead of turning right at the Madrid VOR, the crew initiated a turn short of the VOR beacon. The aircraft descended below the MDA for that area. The right main gear and no. 4 engine contacted a hill at an altitude of 2247 feet and a speed of 142 knots. Three seconds later the aircraft impacted a second hill at a speed of 135 knots and a 4,9deg. nose-up attitude. Six seconds after contacting the 2nd hill, the aircraft (at 126kts) hit the ground with the right wing, which broke off. The Boeing cartwheeled, broke in five pieces and came to rest upside down."
10929.0	10929.0	34.0	36.0	1980.0	1984.0	6.0	Tupolev	Domestic Scheduled Passenger	Russia	Landing (LDG)	Landing	LDG	Fatalities: 5 / Occupants: 9	170.0	9.0	179.0	169.0	5.0	174.0	5.0	4.0	170.0	Destroyed	Tupolev	Domestic Scheduled Passenger	Russia	Landing (LDG)	Landing	LDG	Fatalities: 5 / Occupants: 9	Destroyed	No	10/11/1984	77A-243	1977	Tupolev 154B-1	154B-1	0	Krasnodar Airport (KRR/URKK), Russia	Russia	Krasnodar International Airport, g., Краснодар, Краснодарский край, Russia, 350037	45.0317867	39.1666809	Omsk Airport (OMS/UNOO), Russia	Russia	Omsk Central Airport, Transsibirskaya Ulitsa, 28, Omsk, Omskaya oblast', Russia, 644103	54.957801	73.316533	Omsk Airport (OMS) (Russia)	Fatalities: 169 / Occupants: 170	Fatalities: 174 / Occupants: 179	Thursday 11 October 1984	CCCP-85243	Aeroflot, East Siberia Civil Aviation Directorate	Flight 3352 as approaching Omsk in poor weather; light rain, visibility 2 miles, 300 feet ceiling. Landing lights were switched off as they caused a reflection due to the drizzle. Immediately after touching down at a speed of about 140 knots the crew noticed snow cleaning vehicles on the runway. An evasive manoeuvre was of no avail as the aircraft struck two vehicles and crashed in flames. One of the controllers had fallen asleep and thus failed to inform the approach controller about the presence of the vehicles.
10990.0	10989.0	0.0	67.0	1980.0	1985.0	6.0								141.0	7.0	148.0	141.0	7.0	148.0	0.0	0.0	141.0		Boeing	Domestic Scheduled Passenger	Spain	En route (ENR)	En route	ENR	Fatalities: 7 / Occupants: 7	Destroyed	No	2/19/1985	21777/1487	1979-05-18 (5 years 9 months)	Boeing 727-256	727-256	Final	Madrid-Barajas Airport (MAD/LEMD), Spain	Spain	Madrid-Barajas Adolfo Suárez Airport (MAD), Av de la Hispanidad, s/n, 28042 Madrid, Spain	40.4839361	-3.5679515	Bilbao Airport (BIO/LEBB), Spain	Spain	Bilbao Airport (BIO), 48180 Loiu, Bizkaia, Spain	43.302494	-2.911116	30 km (18.8 mls) SE of Bilbao Airport (BIO) (Spain)	Fatalities: 141 / Occupants: 141	Fatalities: 148 / Occupants: 148	Tuesday 19 February 1985	EC-DDU	Iberia	"Iberia Flight 610 departed Madrid at 08:47 for a scheduled flight to Bilbao, where it was scheduled to land at 09:35. The Boeing 727, named ""Alhambra de Granada"", climbed to the cruising altitude of FL260. At 09:09 the crew were instructed to descend to FL100. Seven minutes later the copilot contacted Bilbao Tower. The controller then cleared the flight for an ILS approach: ""Iberia 610, you can continue descent, for an ILS approach to Bilbao, runway 30, wind is 100 degrees 3 knots, QNH 1025 and transition level 70."" This was confirmed by the crew. The controller subsequently offered them a direct clearance to the approach fix, which is located at 13 DME from the airport. The captain declined and decided to fly the standard approach procedure.At 09:22 flight 610 reported over the Bilbao VOR at 7000 feet, starting the standard approach procedure. The airplane further descended to 5000 feet, which it reached three minutes later. The crew switched the Altitude Alert System to 4300 ft (the minimum sector altitude is 4354 feet) and continued the descent. The altitude alert horn sounds 900 feet prior to reaching the preset altitude (approach mode) and 300 feet below that altitude (deviation mode). Since the flight had 700 feet to go, the horn would only sound at around 4000 feet. Since the crew descended below the minimum sector altitude, the altitude alert horn sounded at 4040 feet. The crew interpreted this being the approach mode alert, and continued their descent. Fifty-seven seconds after passing through the minimum sector altitude, the airplane struck the base of a structure of antennas located close to the top of Mount Oiz (3356 feet high). The left wing broke off and the remaining fuselage crashed onto the hillside, cutting a swath through the trees."
11020.0	11021.0	35.0	0.0	1980.0	1985.0	6.0	Boeing	Domestic Scheduled Passenger	United States of America	En route (ENR)	En route	ENR	Fatalities: 0 / Occupants: 8	81.0	8.0	89.0	0.0	0.0	0.0	89.0	0.0	81.0	Unknown									No	4/16/1985	20611/894	1972-07-20 (12 years 9 months)	Boeing 727-227	727-227	Final	Dallas/Fort Worth International Airport, TX (DFW/KDFW), United States of America	United States of America	DFW International Airport (DFW), 2400 Aviation Drive North, DFW Airport, TX 75261, USA	32.8998091	-97.0403352	San Diego International Airport, CA (SAN/KSAN), United States of America	United States of America	San Diego International Airport (SAN), 3225 N Harbor Dr, San Diego, CA 92101, USA	32.7338006	-117.1933038	Las Cruces, NM (United States of America)	Fatalities: 0 / Occupants: 81	Fatalities: 0 / Occupants: 89	Tuesday 16 April 1985	N718AA	American Airlines	"While cruising at FL350 in clear smooth air, a loud noise was heard, accompanied by a severe jolt as the no. 3 engine separated from its mounts. It appeared that the forward lavatory was leaking deodorant fluid and water. Leakage of the lavatory waste drain valve was the result of a damaged ""O"" ring seal. Frozen fluid and water was ingested by the no. 3 engine. Fanblades failed and the engine broke away due to overload forces."
11066.0	11065.0	0.0	28.0	1980.0	1985.0	6.0								191.0	9.0	200.0	191.0	9.0	200.0	0.0	0.0	191.0		Tupolev	Domestic Scheduled Passenger	Uzbekistan	En route (ENR)	En route	ENR	Fatalities: 9 / Occupants: 9	Destroyed	No	7/10/1985	78A-311	1978	Tupolev 154B-2	154B-2	0	Karshi Airport (KSQ), Uzbekistan	Uzbekistan	»Karshi South« airport, Qarshi, Uzbekistan	38.8113468	65.77425629999999	Ufa Airport (UFA/UWUU), Russia	Russia	null			near Uchkuduk (Uzbekistan)	Fatalities: 191 / Occupants: 191	Fatalities: 200 / Occupants: 200	Wednesday 10 July 1985	CCCP-85311	Aeroflot / Uzbekistan	The Tupolev 154 departed Karshi (KSQ) on a flight to Leningrad (LED) via Ufa (UFA). The flight crew climbed to the cruising altitude of FL380 (11.600 m) at an airspeed of 400 km/h, which is close to stall speed under the given conditions. During cruise flight vibrations started because of the low airspeed. The crew assumed that the vibrations were caused by engine surges. They reduced power to flight idle, causing the airspeed to drop to 290 km/h. Trying to maintain altitude, the airplane eventually stalled. The Tu-154 went into a flat spin and crashed.
11074.0	11074.0	0.0	81.0	1980.0	1985.0	6.0								152.0	11.0	163.0	126.0	8.0	134.0	29.0	1.0	152.0		Lockheed	Domestic Scheduled Passenger	United States of America	Approach (APR)	Approach	APR	Fatalities: 8 / Occupants: 11	Destroyed	No	8/2/1985	1163	1979	Lockheed L-1011 TriStar 1	L-1011 TriStar	Final	Fort Lauderdale International Airport, FL (FLL/KFLL), United States of America	United States of America	Fort Lauderdale-Hollywood International Airport (FLL), 100 Terminal Dr, Fort Lauderdale, FL 33315, USA	26.0742344	-80.1506022	Dallas/Fort Worth International Airport, TX (DFW/KDFW), United States of America	United States of America	DFW International Airport (DFW), 2400 Aviation Drive North, DFW Airport, TX 75261, USA	32.8998091	-97.0403352	Dallas/Fort Worth International Airport, TX (DFW) (United States of America)	Fatalities: 126 / Occupants: 152	Fatalities: 134 / Occupants: 163	Friday 2 August 1985	N726DA	Delta Air Lines	"Delta Air Lines flight 191 was a regularly scheduled passenger flight between Fort Lauderdale, FL (FLL), and Los Angeles, CA (LAX), with an en route stop at the Dallas/Fort Worth International Airport, TX (DFW). Flight 191, a Lockheed L-1011 TriStar airplane, departed Fort Lauderdale on an IFR flight plan with 152 passengers and a crew of 11 on board at 15:10 EDT. The DFW Airport terminal weather forecast contained in the flightcrew's dispatch document package stated, in part, that there was a possibility of widely scattered rain showers and thunderstorms, becoming isolated after 20:00 CDT. The flight was uneventful until passing New Orleans, Louisiana. A line of weather along the Texas-Louisiana gulf coast had intensified. The flightcrew elected to change their route of flight to the more northerly Blue Ridge arrival route to avoid the developing weather to the south. This change necessitated a 10 to 15-minute hold at the Texarkana, Arkansas, VORTAC for arrival sequencing at the DFW Airport. At 17:35, the flightcrew received the following ATIS broadcast: ""DFW arrival information romeo, two one four seven Greenwich, weather six thousand scattered, two one thousand scattered, visibility one zero, temperature one zero one, dew point six seven, wind calm, altimeter two niner niner two, runway one eight right one seven left, visual approaches in progress, advise approach control that you have romeo"". Fort Worth Air Route Traffic Control Center (ARTCC) then cleared flight 191 to the Blue Ridge, Texas, VORTAC for the Blue Ridge Nine arrival, and to begin its descent. At 17:43:45, Fort Worth ARTCC cleared flight 191 to descend to 10,000 feet, gave it a 29.92 in Hg altimeter setting, and suggested that the flight turn to a heading-of 250 degrees ""to join the Blue Ridge zero one zero radial inbound and we have a good area there to go through.!' The captain replied that he was looking at a ""pretty good size"" weather cell, ""at a heading of two five five ... and I'd rather not go through it, I'd rather go around it one way or the other."" Fort Worth ARTCC then gave the flight another heading and stated ""when I can I'll turn you into Blue Ridge, it'll be about the zero one zero radial."" At 17:46, the center cleared flight 191 direct to Blue Ridge and to descend to 9,000 feet, and flight 191 acknowledged receipt of the clearance. At 17:48, the captain told the first officer, ""You're in good shape. I'm glad we didn't have to go through that mess. I thought sure he was going to send us through it."" Three minutes later, the flight engineer said, ""Looks like it's raining over Fort Worth."" At 17:51, Forth Worth ARTCC instructed flight 191 to contact DFW Airport Approach Control. At 17:56:28, Regional Approach Control's Feeder East controller transmitted an all aircraft message which was received by flight 191. The message stated in part, ""Attention, all aircraft listening... there's a little rainshower just north of the airport and they're starting to make ILS approaches ... tune up one oh nine one for one seven left."" At 17:59, the first officer stated, ""We're gonna get our airplane washed,"" and the captain switched to Regional Approach Control's Arrival Radar-1 (AR-1) frequency and told the controller that they were at 5,000 feet. At 18:00, the approach controller asked American Air Lines flight 351 if it was able to see the airport. (Flight 351 was two airplanes ahead of flight 191 in the landing sequence for runway 17L.) Flight 351 replied, ""As soon as we break out of this rainshower we will."" The controller then told flight 351 that it was 4 miles from the outer marker, and to join the localizer at 2,300 feet; the controller then cleared the flight for the ILS approach to runway 17L. At 18:00, the approach controller asked flight 191 to reduce its airspeed to 170 knots, and to turn left to 270 degrees; flight 191 then acknowledged receipt of the clearance. Flight 191 had been sequenced behind a Learjet 25 for landing on runway 17L. At 18:02, the approach controller told flight 191 that it was 6 miles from the outer marker, requested that it turn to 180 degrees to join the localizer at or above 2,300 feet, and stated, ""Cleared for ILS one seven left approach."" The flight acknowledged receipt of the transmission. At 18:03:03, the approach controller requested flight 191 ""to reduce your speed to one six zero please,"" and the captain replied, ""Be glad to."" Thereafter, at 18:03:30, he broadcast, ""And we're getting some variable winds out there due to a shower... out there north end of DFW."" This transmission was received by flight 191.At 18:03:46, the approach controller requested flight 191 to slow to 150 KIAS, and to contact the DFW Airport tower. At 18:03:58, the captain, after switching to the tower's radio frequency, stated, ""Tower, Delta one ninety one heavy, out here in the rain, feels good."" The tower cleared the flight to land and informed it, ""wind zero nine zero at five, gusts to one five."" At 18:04:07, the first officer called for the before-landing check. The flightcrew confirmed that the landing gear was down and that the flaps were extended to 33 degrees, the landing flap setting. At 18:04:18, the first officer said, ""Lightning coming out of that one."" The captain asked, ""What?"" and the first officer repeated ""Lightning coming out of that one."" The captain asked, and at 18:04:23, the first officer replied, ""Right ahead of us."" Flight 191 continued descending along the final approach course. At 18:05:05 the captain called out ""1,000 feet."" At 18:05:19, the captain cautioned the first officer to watch his indicated airspeed and a sound identified as rain began. The captain then warned the first officer, ""You're gonna lose it all of a sudden, there it is."" The captain stated, ""Push it up, push it way up."" At 18:05:29, the sound of engines at high rpm was heard on the CVR, and the captain said ""That's it."" At 18:05:44, the Ground Proximity Warning System's (GPWS) ""Whoop whoop pull up"" alert sounded and the captain commanded ""TOGA"". The CVR recording ended at 18:05:58. Witnesses on or near State Highway 114 north of the airport saw flight 191 emerge from the rain about 1.25 miles from the end of runway 17L and then strike an automobile in the westbound lane of State Highway 114. Subsequent investigation showed that the airplane had touched down earlier and became airborne again before striking the automobile. After the plane struck the car and a light pole on the highway, other witnesses saw fire on the left side of the airplane in the vicinity of the wing root. The witnesses generally agreed that the airplane struck the ground in a left-wing-low attitude, and that the fuselage rotated counterclockwise after the left wing and cockpit area struck a water tank on the airport. A large explosion obscured the witnesses' view momentarily, and then the tail section emerged from the fireball, skidding backwards. The tail section finally came to rest on its left side with the empennage pointing south and was subsequently blown to an upright position by wind gusts. One hundred and thirtyfour persons on board the airplane and the driver of the automobile which was struck by the airplane were killed in the accident; 27 persons on board the airplane and 1 rescue worker at the accident site were injured, 2 passengers on the airplane were uninjured."
