id,id2,unusual_flag,worst_flag,date,decade,year,month,first_flight,type,make,model,nature,departure_airport,departure_airport_formatted,departure_airport_lat,departure_airport_lng,departure,destination_airport,destination_airport_formatted,destination_airport_lat,destination_airport_lng,destination_country,accident_country,location_full,phase_old,phase,phase_code,passengers_text,crew_text,total_text,passengers_occupants,crew_occupants,total_occupants,passengers_fatalities,crew_fatalities,total_fatalities,total_survivors,ground_casualties,total_occupants_old,passengers_occupants_old,airplane_damage,date_text,registration,operator,narrative
6297,6298,0,90,6/3/1962,1960,1962,5,1960,Boeing 707-328,Boeing,707-328,Int'l Non Scheduled Passenger,"Paris-Orly Airport (ORY/LFPO), France","Orly Airport (ORY), 94390 Orly, France",48.7262433,2.3652472,France,"New York-Idlewild International Airport, NY (IDL/KIDL), United States of America",null,null,null,United States of America,France,Paris-Orly Airport (ORY) (France),Takeoff (TOF),Takeoff ,TOF,Fatalities: 122 / Occupants: 122,Fatalities: 8 / Occupants: 10,Fatalities: 130 / Occupants: 132,122,10,132,122,8,130,2,0,,122,Destroyed,Sunday 3 June 1962,F-BHSM,Air France,"The Boeing 707 aircraft, named ""Chateau de Sully"", was on a non-scheduled (charter) international flight from Paris (ORY) to Atlanta (ATL) and Houston via New York (JFK). Ten crew and 122 passengers were on the flight when, after a considerable delay to await the arrival of passengers, it was cleared to take off from runway 08 at Orly Airport at 11:32 UTC. It aligned itself for takeoff and waited 6 seconds, which permitted the setting and checking of take-off parameters on the four engines. Full thrust was applied, and the aircraft accelerated normally. From testimony and flight recorder data, the take-off was reconstructed as follows. Between 20 to 40 seconds after the start of the roll, the rate of acceleration was steady at 1.80 m/s2. The aircraft rolled along the runway centre line without showing any tendency to veer to either side. V1, determined as 147kt IAS, was attained after a ground roll of 1500 m. This was followed by VR, 158 kt IAS. Forty-eight seconds after the beginning of the take-off run and approximately when passing the 1800 m mark, the aircraft reached the rotation speed (VR), and the pilot-in-command initiated the take-off manoeuvre by pulling backwards on the control column. According to witnesses, the aircraft made an incomplete rotational movement about 2100 m from the threshold. It remained for 4 to 6 seconds with its nose slightly raised. Then the nose dropped when the brakes were applied. Thick smoke streamed from the wheels. The aircraft was 2600 m from its starting point and had reached a maximum speed of 179 kt IAS. It braked for the last 680 m of the runway with an average deceleration of 1.2 to 1.3 m/s After 250 m of braking the aircraft veered slightly to the left, and 50deg of flap were selected. Then after another 250 m the aircraft listed heavily to starboard. Its path then curved right, which suggests a possible attempt to ground loop. However, the aircraft's speed precluded the success of this manoeuvre, and it left the runway while still on the centre line. It rolled for a while on the grass extension of the runway but, because of the unevenness of the terrain and the high speed of the aircraft (160 kt), the port gear broke off 110 m from the end of the runway and was wrenched away. The aircraft pivoted left, and engines No. 1 and 2 scraped the ground. Fire broke out in the port wing at the level of the landing gear. About 300 m beyond the end of the runway the aircraft crossed the encircling road. The starboard gear collapsed, and No. 2 engine broke loose. It then struck the approach lights, which represented a considerable obstacle. It started to disintegrate when reaching the hollow at the end of the runway extension, which descends at a steep angle towards the Seine. The front part of the fuselage struck a house and garage. The nose of the aircraft broke away, and the rest of the fuselage came to a stop 100 m further on. The site of the accident was 550m beyond the end of runway 08 on its extended centre line, at an elevation of 89 m."
13916,13916,0,89,4/19/2000,2000,2000,6,1978-01-19 (22 years 3 months),Boeing 737-2H4,Boeing,737-2H4,Domestic Scheduled Passenger,"Manila-Ninoy Aquino International Airport (MNL/RPLL), Philippines","Ninoy Aquino International Airport (MNL), Andrews Ave, Pasay, 1300 Metro Manila, Philippines",14.5122739,121.016508,Philippines,"Davao City-Francisco Bangoy International Airport (DVO/RPMD), Philippines","Francisco Bangoy (Davao) International Airport, Daang Maharlika Highway, Buhangin, Davao City, 8000 Davao del Sur, Philippines",7.128764100000001,125.6460784,Philippines,Philippines,"6,5 km (4.1 mls) from Davao (Philippines)",Approach (APR),Approach ,APR,Fatalities: 124 / Occupants: 124,Fatalities: 7 / Occupants: 7,Fatalities: 131 / Occupants: 131,124,7,131,124,7,131,0,0,,124,Destroyed,Wednesday 19 April 2000,RP-C3010,Air Philippines,"Air Philippines Flight 541 left Manila (MNL) at 05:21 and was due to land at Davao (DVO) around 06:45. At 06:56, while approaching Davao, the crew were told to discontinue the ILS runway 05 approach because of traffic on the runway (probably Philippine Airlines flight 809 which had just landed). A request to carry out a VOR/DME approach and landing in the opposite direction (runway 23) was approved by ATC. Last radio contact was at 07:01 when the pilot reported 7 miles out. Nothing more was heard from the flight when ATC tried to clear the flight to land around 07:03. The Boeing slammed into a coconut plantation in Mt. Kalangan, Sitio Camanlangan in Barangay San Isidro, disintegrated and caught fire. The accident site is around 500 feet above sea level; at that point the altitude of the aircraft should have been 1500 feet. Weather was said to have been fair with a low cloud ceiling for Davao."
12493,12493,0,88,2/8/1993,1990,1993,6,1991,Tupolev 154M,Tupolev,154M,Domestic Non Scheduled Passenger,"Tehran-Mehrabad Airport (THR/OIII), Iran","Mehrabad International Airport (THR), Tehran, Iran",35.68998819999999,51.311241,Iran,"Mashhad Airport (MHD/OIMM), Iran","Razavi Khorasan Province, Mashhad, Hasheminejad Blvd, Mashhad International Airport (MHD), Iran",36.2300516,59.64436989999999,Iran,Iran,15 km (9.4 mls) from Tehran-Mehrabad Airport (THR) (Iran),En route (ENR),En route ,ENR,Fatalities: 119 / Occupants: 119,Fatalities: 12 / Occupants: 12,Fatalities: 131 / Occupants: 131,119,12,131,119,12,131,0,0,,119,Destroyed,Monday 8 February 1993,EP-ITD,Iran Air Tours,Mid-air collision between a Tu-154 (departing from runway 29R) and an Iranian Air Force Sukhoi SU-24 (on VFR approach to runway 29L).
11857,11855,0,87,10/21/1989,1980,1989,6,1968-06-21 (21 years 4 months),Boeing 727-224,Boeing,727-224,International Scheduled Passenger,"Managua-Augusto C Sandino Airport (MGA/MNMG), Nicaragua","Augusto Cesar Sandino International Airport (MGA), Km. 11 Carretera Norte, Managua, Nicaragua",12.1446517,-86.1713168,Nicaragua,"Tegucigalpa-Toncontin Airport (TGU/MHTG), Honduras","Toncontín International Airport (TGU), restaurante boca del mar, Tegucigalpa, Honduras",14.060701,-87.2178198,Honduras,Honduras,9 km (5.6 mls) S of Tegucigalpa-Toncontin Airport (TGU) (Honduras),Approach (APR),Approach ,APR,Fatalities: 127 / Occupants: 138,Fatalities: 4 / Occupants: 8,Fatalities: 131 / Occupants: 146,138,8,146,127,4,131,15,0,,138,Destroyed,Saturday 21 October 1989,N88705,0,"TAN-SAHSA flight 414, a Boeing 727-200 was a scheduled flight from San Jos?? (SJO), Costa Rica to Tegucigalpa (TGU), Honduras with an intermediate stop at Managua (MGA), Nicaragua.At the end of the final leg of the flight, the crew were cleared by Tegucigalpa ATC for the VOR/DME runway 01 approach, which includes a series of three step-downs from the initial approach fix altitude of 7500 ft MSL to avoid high terrain in the neighborhood of the airport. Rather than following the prescribed step-down procedure, however, the crew began a continuous descent from about 7600 ft MSL at about 11 NM from the airport to the accident site. The aircraft???s descent profile was well below the published step-down course for the entire approach. The aircraft impacted a mountain known as Cerro de Hula at the 4800 ft MSL elevation, approximately 800 ft below the summit, 4.8 NM from the Tegucigalpa runway 01 threshold. At impact, the aircraft was in approach configuration."
11652,11652,0,86,10/19/1988,1980,1988,6,1970-11-24 (17 years 11 months),Boeing 737-2A8,Boeing,737-2A8,Domestic Scheduled Passenger,"Mumbai (Bombay) Airport (BOM/VABB), India","Chhatrapati Shivaji International Airport (BOM), Mumbai, Maharashtra 400099, India",19.0895595,72.8656144,India,"Ahmedabad Airport (AMD/VAAH), India","Sardar Vallabhbhai Patel International Airport (AMD), Hansol, Ahmedabad, Gujarat 380003, India",23.0734262,72.626571,India,India,5 km (3.1 mls) SW of Ahmedabad Airport (AMD) (India),Approach (APR),Approach ,APR,Fatalities: 125 / Occupants: 129,Fatalities: 6 / Occupants: 6,Fatalities: 131 / Occupants: 135,129,6,135,125,6,131,4,0,,129,Destroyed,Wednesday 19 October 1988,VT-EAH,Indian Airlines,"Flight 113 was approaching runway 23 in foggy weather when it struck trees and a high-tension pylon before crashing into a field, bursting into flames."
12800,12800,0,85,9/8/1994,1990,1994,6,1987-09-24 (6 years 12 months),Boeing 737-3B7,Boeing,737-3B7,Domestic Scheduled Passenger,"Chicago-O'Hare International Airport, IL (ORD/KORD), United States of America","O'Hare International Airport (ORD), 10000 W O'Hare Ave, Chicago, IL 60666, USA",41.9741625,-87.9073214,United States of America,"Pittsburgh International Airport, PA (PIT/KPIT), United States of America","Pittsburgh International Airport (PIT), 1000 Airport Blvd, Pittsburgh, PA 15231, USA",40.4957722,-80.24131129999999,United States of America,United States of America,"near Aliquippa, PA (United States of America)",Approach (APR),Approach ,APR,Fatalities: 127 / Occupants: 127,Fatalities: 5 / Occupants: 5,Fatalities: 132 / Occupants: 132,127,5,132,127,5,132,0,0,,127,Destroyed,Thursday 8 September 1994,N513AU,USAir,"Flight 427 was approaching Pittsburgh runway 28R when ATC reported traffic in the area, which was confirmed in sight by the first officer. At that moment the aircraft was levelling of at 6000 feet (speed 190kts) and rolling out of a 15deg left turn (roll rate 2deg/sec) with flaps at 1, the gear still retracted and autopilot and auto throttle systems engaged. The aircraft then suddenly entered the wake vortex of a Delta Airlines Boeing 727 that preceded it by approx. 69 seconds (4,2 miles). Over the next 3 seconds the aircraft rolled left to approx. 18deg of bank. The autopilot attempted to initiate a roll back to the right as the aircraft went in and out of a wake vortex core, resulting in two loud ""thumps"". The first officer then manually overrode the autopilot without disengaging it by putting in a large right-wheel command at a rate of 150deg/second. The airplane started rolling back to the right at an acceleration that peaked 36deg/sec, but the aircraft never reached a wings level attitude.At 19:03:01 the aircraft's heading slewed suddenly and dramatically to the left (full left rudder deflection). Within a second of the yaw onset the roll attitude suddenly began to increase to the left, reaching 30deg. The aircraft pitched down, continuing to roll through 55deg left bank. At 19:03:07 the pitch attitude approached -20deg, the left bank increased to 70deg and the descent rate reached 3600f/min. At this point, the aircraft stalled. Left roll and yaw continued, and the aircraft rolled through inverted flight as the nose reached 90deg down, approx. 3600 feet above the ground. The 737 continued to roll, but the nose began to rise. At 2000 feet above the ground the aircraft's attitude passed 40deg nose low and 15deg left bank. The left roll hesitated briefly, but continued and the nose again dropped.The plane descended fast and impacted the ground nose first at 261 knots in an 80deg nose down, 60deg left bank attitude and with significant sideslip."
12545,12545,0,84,5/19/1993,1990,1993,6,1965-12-30 (27 years 5 months),Boeing 727-46,Boeing,727-46,International Scheduled Passenger,"Panama City-Tocumen International Airport (PTY/MPTO), Panama","Tocumen International Airport Panama, Avenida Domingo Díaz, Panamá, Panama",9.0667013,-79.38737429999999,Panama,"Rionegro/Medell??n-Jos?? Mar??a C??rdova Airport (MDE/SKRG), Colombia","José María Córdova International Airport, Rionegro, Antioquia, Colombia",6.170763399999999,-75.4276201,Colombia,Colombia,40 km (25 mls) SE of Medell??n (Colombia),En route (ENR),En route ,ENR,Fatalities: 125 / Occupants: 125,Fatalities: 7 / Occupants: 7,Fatalities: 132 / Occupants: 132,125,7,132,125,7,132,0,0,,125,Destroyed,Wednesday 19 May 1993,HK-2422X,SAM Colombia,"A Boeing 727-46 passenger plane, registered HK-2422X, was destroyed in an accident near Medell??n, Colombia. There were 125 passengers and seven crew members on board. All were killed.SAM Colombia flight 501 departed Panama City-Tocumen International Airport (PTY) on a scheduled service to Medell??n (MDE) and Bogot?? (BOG), Colombia.The crew reported over the Abejorral NDB beacon at FL160, approaching Medell??n. The flight was then cleared to descend to FL120. The 727 had actually not yet reached the beacon, and descended into mountainous terrain. The flight struck Mount Paramo Frontino at 12300 feet. Thunderstorm activity in the area made ADF navigation more difficult and the RNG VOR/DME had been attacked by terrorists and was unserviceable."
6917,6918,0,83,2/4/1966,1960,1966,5,1965-03-11 (11 months),Boeing 727-81,Boeing,727-81,Domestic Scheduled Passenger,"Sapporo-Chitose Airport (CTS/RJCC), Japan","New Chitose Airport (CTS), Bibi, Chitose, Hokkaido 066-0012, Japan",42.7925942,141.6704786,Japan,"Tokyo-Haneda Airport (HND/RJTT), Japan","Haneda Airport (HND), Hanedakuko, Ōta, Tokyo 144-0041, Japan",35.5493932,139.7798386,Japan,Japan,12 km (7.5 mls) ESE of Tokyo-Haneda Airport (HND) [Tokyo Bay] (Japan),Approach (APR),Approach ,APR,Fatalities: 126 / Occupants: 126,Fatalities: 7 / Occupants: 7,Fatalities: 133 / Occupants: 133,126,7,133,126,7,133,0,0,,126,Destroyed,Friday 4 February 1966,JA8302,All Nippon Airways - ANA,"The Boeing kept descending when approaching Tokyo-Haneda runway 33R (VFR) until it struck the water, 12km ESE of the airport. The aircraft disintegrated on impact and sank."
12223,12223,0,82,10/5/1991,1990,1991,6,1982,Lockheed C-130H-30 Hercules,Lockheed,C-130H-30 Hercules,Military,"Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH), Indonesia","Halim Perdanakusuma Airport, Jalan Halim Perdana Kusuma, RT.13/RW.4, Halim Perdana Kusumah, Makasar, Halim Perdana Kusumah, Makasar, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13610, Indonesia",-6.2649026,106.8864668,Indonesia,"Bandung-Husein Sastranegara Airport (BDO/WICC), Indonesia",null,null,null,Indonesia,Indonesia,3 km (1.9 mls) S of Jakarta-Halim Perdana Kusuma Airport (HLP) (Indonesia),Initial climb (ICL),Initial climb ,ICL,Fatalities: 121 / Occupants: 122,Fatalities: 12 / Occupants: 12,Fatalities: 133 / Occupants: 134,122,12,134,121,12,133,1,2,,122,Destroyed,Saturday 5 October 1991,A-1324,Tentara Nasional Indonesia-AU (Air Force),The Hercules was carrying airmen who had just participated in an Armed Forces Day ceremony. Shortly after takeoff from Jakarta-Halim Perdana Kusuma Airport (HLP) an engine was said to have caught fire. Control was apparently lost as the airplane plowed into a Department of Labor training center and caught fire. Two security guards on the ground were killed.
11074,11074,0,81,8/2/1985,1980,1985,6,1979,Lockheed L-1011 TriStar 1,Lockheed,L-1011 TriStar,Domestic Scheduled Passenger,"Fort Lauderdale International Airport, FL (FLL/KFLL), United States of America","Fort Lauderdale-Hollywood International Airport (FLL), 100 Terminal Dr, Fort Lauderdale, FL 33315, USA",26.0742344,-80.1506022,United States of America,"Dallas/Fort Worth International Airport, TX (DFW/KDFW), United States of America","DFW International Airport (DFW), 2400 Aviation Drive North, DFW Airport, TX 75261, USA",32.8998091,-97.0403352,United States of America,United States of America,"Dallas/Fort Worth International Airport, TX (DFW) (United States of America)",Approach (APR),Approach ,APR,Fatalities: 126 / Occupants: 152,Fatalities: 8 / Occupants: 11,Fatalities: 134 / Occupants: 163,152,11,163,126,8,134,29,1,,152,Destroyed,Friday 2 August 1985,N726DA,Delta Air Lines,"Delta Air Lines flight 191 was a regularly scheduled passenger flight between Fort Lauderdale, FL (FLL), and Los Angeles, CA (LAX), with an en route stop at the Dallas/Fort Worth International Airport, TX (DFW). Flight 191, a Lockheed L-1011 TriStar airplane, departed Fort Lauderdale on an IFR flight plan with 152 passengers and a crew of 11 on board at 15:10 EDT. The DFW Airport terminal weather forecast contained in the flightcrew's dispatch document package stated, in part, that there was a possibility of widely scattered rain showers and thunderstorms, becoming isolated after 20:00 CDT. The flight was uneventful until passing New Orleans, Louisiana. A line of weather along the Texas-Louisiana gulf coast had intensified. The flightcrew elected to change their route of flight to the more northerly Blue Ridge arrival route to avoid the developing weather to the south. This change necessitated a 10 to 15-minute hold at the Texarkana, Arkansas, VORTAC for arrival sequencing at the DFW Airport. At 17:35, the flightcrew received the following ATIS broadcast: ""DFW arrival information romeo, two one four seven Greenwich, weather six thousand scattered, two one thousand scattered, visibility one zero, temperature one zero one, dew point six seven, wind calm, altimeter two niner niner two, runway one eight right one seven left, visual approaches in progress, advise approach control that you have romeo"". Fort Worth Air Route Traffic Control Center (ARTCC) then cleared flight 191 to the Blue Ridge, Texas, VORTAC for the Blue Ridge Nine arrival, and to begin its descent. At 17:43:45, Fort Worth ARTCC cleared flight 191 to descend to 10,000 feet, gave it a 29.92 in Hg altimeter setting, and suggested that the flight turn to a heading-of 250 degrees ""to join the Blue Ridge zero one zero radial inbound and we have a good area there to go through.!' The captain replied that he was looking at a ""pretty good size"" weather cell, ""at a heading of two five five ... and I'd rather not go through it, I'd rather go around it one way or the other."" Fort Worth ARTCC then gave the flight another heading and stated ""when I can I'll turn you into Blue Ridge, it'll be about the zero one zero radial."" At 17:46, the center cleared flight 191 direct to Blue Ridge and to descend to 9,000 feet, and flight 191 acknowledged receipt of the clearance. At 17:48, the captain told the first officer, ""You're in good shape. I'm glad we didn't have to go through that mess. I thought sure he was going to send us through it."" Three minutes later, the flight engineer said, ""Looks like it's raining over Fort Worth."" At 17:51, Forth Worth ARTCC instructed flight 191 to contact DFW Airport Approach Control. At 17:56:28, Regional Approach Control's Feeder East controller transmitted an all aircraft message which was received by flight 191. The message stated in part, ""Attention, all aircraft listening... there's a little rainshower just north of the airport and they're starting to make ILS approaches ... tune up one oh nine one for one seven left."" At 17:59, the first officer stated, ""We're gonna get our airplane washed,"" and the captain switched to Regional Approach Control's Arrival Radar-1 (AR-1) frequency and told the controller that they were at 5,000 feet. At 18:00, the approach controller asked American Air Lines flight 351 if it was able to see the airport. (Flight 351 was two airplanes ahead of flight 191 in the landing sequence for runway 17L.) Flight 351 replied, ""As soon as we break out of this rainshower we will."" The controller then told flight 351 that it was 4 miles from the outer marker, and to join the localizer at 2,300 feet; the controller then cleared the flight for the ILS approach to runway 17L. At 18:00, the approach controller asked flight 191 to reduce its airspeed to 170 knots, and to turn left to 270 degrees; flight 191 then acknowledged receipt of the clearance. Flight 191 had been sequenced behind a Learjet 25 for landing on runway 17L. At 18:02, the approach controller told flight 191 that it was 6 miles from the outer marker, requested that it turn to 180 degrees to join the localizer at or above 2,300 feet, and stated, ""Cleared for ILS one seven left approach."" The flight acknowledged receipt of the transmission. At 18:03:03, the approach controller requested flight 191 ""to reduce your speed to one six zero please,"" and the captain replied, ""Be glad to."" Thereafter, at 18:03:30, he broadcast, ""And we're getting some variable winds out there due to a shower... out there north end of DFW."" This transmission was received by flight 191.At 18:03:46, the approach controller requested flight 191 to slow to 150 KIAS, and to contact the DFW Airport tower. At 18:03:58, the captain, after switching to the tower's radio frequency, stated, ""Tower, Delta one ninety one heavy, out here in the rain, feels good."" The tower cleared the flight to land and informed it, ""wind zero nine zero at five, gusts to one five."" At 18:04:07, the first officer called for the before-landing check. The flightcrew confirmed that the landing gear was down and that the flaps were extended to 33 degrees, the landing flap setting. At 18:04:18, the first officer said, ""Lightning coming out of that one."" The captain asked, ""What?"" and the first officer repeated ""Lightning coming out of that one."" The captain asked, and at 18:04:23, the first officer replied, ""Right ahead of us."" Flight 191 continued descending along the final approach course. At 18:05:05 the captain called out ""1,000 feet."" At 18:05:19, the captain cautioned the first officer to watch his indicated airspeed and a sound identified as rain began. The captain then warned the first officer, ""You're gonna lose it all of a sudden, there it is."" The captain stated, ""Push it up, push it way up."" At 18:05:29, the sound of engines at high rpm was heard on the CVR, and the captain said ""That's it."" At 18:05:44, the Ground Proximity Warning System's (GPWS) ""Whoop whoop pull up"" alert sounded and the captain commanded ""TOGA"". The CVR recording ended at 18:05:58. Witnesses on or near State Highway 114 north of the airport saw flight 191 emerge from the rain about 1.25 miles from the end of runway 17L and then strike an automobile in the westbound lane of State Highway 114. Subsequent investigation showed that the airplane had touched down earlier and became airborne again before striking the automobile. After the plane struck the car and a light pole on the highway, other witnesses saw fire on the left side of the airplane in the vicinity of the wing root. The witnesses generally agreed that the airplane struck the ground in a left-wing-low attitude, and that the fuselage rotated counterclockwise after the left wing and cockpit area struck a water tank on the airport. A large explosion obscured the witnesses' view momentarily, and then the tail section emerged from the fireball, skidding backwards. The tail section finally came to rest on its left side with the empennage pointing south and was subsequently blown to an upright position by wind gusts. One hundred and thirtyfour persons on board the airplane and the driver of the automobile which was struck by the airplane were killed in the accident; 27 persons on board the airplane and 1 rescue worker at the accident site were injured, 2 passengers on the airplane were uninjured."
10501,10500,0,80,6/8/1982,1980,1982,6,1977-07-23 (4 years 11 months),Boeing 727-212,Boeing,727-212,Domestic Scheduled Passenger,"Rio de Janeiro-Gale??o International Airport, RJ (GIG/SBGL), Brazil","RIOgaleão - Tom Jobim International Airport (GIG) - Av. Vinte de Janeiro, s/nº - Ilha do Governador, Rio de Janeiro - RJ, 21941-900, Brazil",-22.8134098,-43.2494233,Brazil,"Fortaleza-Pinto Martins Airport, CE (FOR/SBFZ), Brazil","Pinto Martins – Fortaleza International Airport (FOR) - Av. Senador Carlos Jereissati, 3000 - Serrinha, Fortaleza - CE, 60741-900, Brazil",-3.7771555,-38.53309660000001,Brazil,Brazil,"Sierra de Pacatuba, CE (Brazil)",Approach (APR),Approach ,APR,Fatalities: 128 / Occupants: 128,Fatalities: 9 / Occupants: 9,Fatalities: 137 / Occupants: 137,128,9,137,128,9,137,0,0,,128,Destroyed,Tuesday 8 June 1982,PP-SRK,VASP - Via????o A??rea S??o Paulo,"VASP Flight 168 departed S??o Paulo for a flight to Fortaleza, with an intermediate stop at Rio de Janeiro (GIG). The first leg of the flight was uneventful. As the flight approached Fortaleza, the crew were cleared to descend from their cruising altitude of FL330 to FL050 (5000 feet). In night-time conditions with the bright lights of the city in front, the captain descended below 5000 feet. Despite two altitude alert system warnings and the co-pilot's warning of the mountains ahead, the captain continued to descend below the minimum descend altitude. The Boeing then struck a wooded mountainside at 2500 feet."
